date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:13	3145/3145	---MCZ	200	added ('OK')	text/css	etag:W/%22c49-gaQ0+U8rESTzIyu4bylE+C+yOsA%22	https://cdn.jsdelivr.net/npm/slick-carousel/slick/slick-theme.css	C:/My%20Web%20Sites/nem-amity-online/cdn.jsdelivr.net/npm/slick-carousel/slick/slick-theme.css	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:13	8862/8862	---M--	200	added ('OK')	application/javascript	etag:%2272c17294c8702c1869c9eb8f2b1e383d%22	https://lsqbot.converse.leadsquared.com/bot-script.js	C:/My%20Web%20Sites/nem-amity-online/lsqbot.converse.leadsquared.com/bot-script.js	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:14	286/286	---M--	200	added ('OK')	image/jpeg	etag:%2232e1ed8-11e-5de0627d517c0%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/square_bullet.jpg	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/square_bullet.jpg	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:14	161624/161624	---M--	200	added ('OK')	image/png	etag:%222e23e71-27758-5fbb5924f998d%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/vawe.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/vawe.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:14	230530/230530	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Sep%202024%2012:43:14%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/nem-amity-online/connect.facebook.net/en_US/fbevents.js	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:14	15750/15750	---M-Z	200	added ('OK')	application/javascript	etag:%22b87dabfe1e9da1:0%22	https://web-in21.mxradon.com/t/Tracker.js	C:/My%20Web%20Sites/nem-amity-online/web-in21.mxradon.com/t/Tracker.js	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:15	8620/8620	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c02f2281a3fc3a082a91a00a29716de5%22	https://static-cdn.trackier.com/js/trackier-web-sdk.js	C:/My%20Web%20Sites/nem-amity-online/static-cdn.trackier.com/js/trackier-web-sdk.js	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:16	20596/20596	---M--	200	added ('OK')	image/png	etag:%222e2064a-5074-5fc04908f03ff%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/amitylogo.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/amitylogo.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:16	1990/1990	---M--	200	added ('OK')	image/png	etag:%222e2149e-7c6-5fc04c612014d%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/assured-Job-opportunity.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/assured-Job-opportunity.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
18:13:16	2332/2332	---M--	200	added ('OK')	image/png	etag:%222e214d0-91c-5fc04c6123be6%22	https://hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon1.png	C:/My%20Web%20Sites/nem-amity-online/hikeeducation.com/wp-content/themes/lt-university/page_template/images/course-icon1.png	(from https://hikeeducation.com/online-amity-university/?SourceCampaign=Amity&SourceContent=HE-Pan-India-Pinned&SourceMedium=Google&utm_keyword=amity%20online%20university&utm_source=google-ads&utm_campaign=&utm_agid=170142997830&utm_term=amity%20online%20university&gad_source=1&gbraid=0AAAAAqZcYHvwYbUHZcXuF8xbTWGlySVt_&gclid=EAIaIQobChMIqL_7t6-KiAMVP-gWBR0nFBMYEAMYASAAEgL2b_D_BwE)
