date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:33	77868/77868	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:33%20GMT	https://distancemba.co.in/https:/mbaonlinecourse.com/images/lp/logos/weschool.jpg	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/https_/mbaonlinecourse.com/images/lp/logos/weschool.jpg	(from https://distancemba.co.in/online-mba/)
18:00:34	4320/4320	---M--	200	added ('OK')	image/jpeg	etag:%222c61e45-10e0-5fa3280935000%22	https://mbaonlinecourse.com/images/lp/logos/pu.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/lp/logos/pu.jpg	(from https://distancemba.co.in/online-mba/)
18:00:34	4831/4831	---M--	200	added ('OK')	image/png	etag:%222c61e8c-12df-616d6aefea3c0%22	https://mbaonlinecourse.com/images/lp/logos/annamalai.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/lp/logos/annamalai.png	(from https://distancemba.co.in/online-mba/)
18:00:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202024%2012:30:34%20GMT	https://distancemba.co.in/https://mbaonlinecourse.com/images/lp/logos/vu.jpg	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/https_/mbaonlinecourse.com/images/lp/logos/vu.jpg	(from https://distancemba.co.in/online-mba/)
18:00:34	77862/77862	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:34%20GMT	https://distancemba.co.in/https:/mbaonlinecourse.com/images/lp/logos/vu.jpg	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/https_/mbaonlinecourse.com/images/lp/logos/vu.jpg	(from https://distancemba.co.in/online-mba/)
18:00:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202024%2012:30:34%20GMT	https://distancemba.co.in/https://mbaonlinecourse.com/images/lp/logos/parul-university.jpg	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/https_/mbaonlinecourse.com/images/lp/logos/parul-university.jpg	(from https://distancemba.co.in/online-mba/)
18:00:35	77876/77876	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:34%20GMT	https://distancemba.co.in/https:/mbaonlinecourse.com/images/lp/logos/parul-university.jpg	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/https_/mbaonlinecourse.com/images/lp/logos/parul-university.jpg	(from https://distancemba.co.in/online-mba/)
18:00:35	77853/77853	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:35%20GMT	https://distancemba.co.in/online-mba/images/main%20site%20logo.png	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/images/main%20site%20logo.png	(from https://distancemba.co.in/online-mba/)
18:00:35	8862/8862	---M--	200	added ('OK')	application/javascript	etag:%2272c17294c8702c1869c9eb8f2b1e383d%22	https://lsqbot.converse.leadsquared.com/bot-script.js	C:/My%20Web%20Sites/new-online-all/lsqbot.converse.leadsquared.com/bot-script.js	(from https://distancemba.co.in/online-mba/)
18:00:36	77848/77848	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:35%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/jquery.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/jquery.min.js	(from https://distancemba.co.in/online-mba/)
18:00:36	77851/77851	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:36%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/bootstrap.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/bootstrap.min.js	(from https://distancemba.co.in/online-mba/)
18:00:36	77856/77856	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:36%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/subscribe_validate.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/subscribe_validate.js	(from https://distancemba.co.in/online-mba/)
18:00:36	77857/77857	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:36%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/jquery.validate.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/jquery.validate.min.js	(from https://distancemba.co.in/online-mba/)
18:00:37	77850/77850	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:36%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/phone_number.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/phone_number.js	(from https://distancemba.co.in/online-mba/)
18:00:37	77853/77853	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:36%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/jquery-template.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/jquery-template.js	(from https://distancemba.co.in/online-mba/)
18:00:37	77846/77846	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:37%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/settings.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/settings.js	(from https://distancemba.co.in/online-mba/)
18:00:37	77844/77844	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:37%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/custom.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/custom.js	(from https://distancemba.co.in/online-mba/)
18:00:38	77847/77847	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:37%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/lozad.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/lozad.min.js	(from https://distancemba.co.in/online-mba/)
18:00:38	77860/77860	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:37%20GMT	https://distancemba.co.in/online-mba/CDNFILESjs/additional-methods.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/CDNFILESjs/additional-methods.min.js	(from https://distancemba.co.in/online-mba/)
18:00:38	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d84%22	https://code.jquery.com/jquery-3.5.1.min.js	C:/My%20Web%20Sites/new-online-all/code.jquery.com/jquery-3.5.1.min.js	(from https://distancemba.co.in/online-mba/)
18:00:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2003%20Sep%202024%2012:30:38%20GMT	https://distancemba.co.in/online-mba/lp-verify_mob.php	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/lp-verify_mob.php	(from https://distancemba.co.in/online-mba/)
18:00:39	2178/2178	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202024%2012:30:38%20GMT	https://distancemba.co.in/online-mba/thankyou.php?email=	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/thankyou308d.html	(from https://distancemba.co.in/online-mba/)
18:00:39	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/My%20Web%20Sites/new-online-all/code.jquery.com/jquery-3.6.0.min.js	(from https://distancemba.co.in/online-mba/)
18:00:39	18344/18344	---MCZ	200	added ('OK')	application/javascript	etag:W/%2247a8-uX366IodP+dM4WfD1sPLbOkzDRo%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.5.3/dist/umd/popper.min.js	C:/My%20Web%20Sites/new-online-all/cdn.jsdelivr.net/npm/@popperjs/core@2.5.3/dist/umd/popper.min.js	(from https://distancemba.co.in/online-mba/)
18:00:40	60044/60044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2202d223393e00c273efdcb1ade8f4f8b1%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/My%20Web%20Sites/new-online-all/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from https://distancemba.co.in/online-mba/)
18:00:40	2582/2582	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a16%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.0.0-beta.2.4/assets/owl.video.play.png	C:/My%20Web%20Sites/new-online-all/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.0.0-beta.2.4/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.0.0-beta.2.4/assets/owl.carousel.min.css)
18:00:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:40%20GMT	https://mbaonlinecourse.com/images/1500x650x2.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x2.72.delayed	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:40%20GMT	https://mbaonlinecourse.com/images/1500x650x3.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x3.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:41%20GMT	https://mbaonlinecourse.com/images/1500x700x1.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x700x1.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:41%20GMT	https://mbaonlinecourse.com/images/1500x700x2.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x700x2.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:41%20GMT	https://mbaonlinecourse.com/images/1500x650x10.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x10.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:41%20GMT	https://mbaonlinecourse.com/images/1500x650x11.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x11.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:42	245/245	---M--	200	added ('OK')	image/png	etag:%222c61eaf-f5-5f3bae19a3680%22	https://mbaonlinecourse.com/images/arrow.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/arrow.png	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:42%20GMT	https://mbaonlinecourse.com/images/1500x650x4.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x4.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:42%20GMT	https://mbaonlinecourse.com/images/1500x650x5.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x5.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:42%20GMT	https://mbaonlinecourse.com/images/1500x650x6.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x6.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:42%20GMT	https://mbaonlinecourse.com/images/1500x650x7.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x7.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:42%20GMT	https://mbaonlinecourse.com/images/1500x650x8.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x650x8.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:43%20GMT	https://mbaonlinecourse.com/images/1500x500x2.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x500x2.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:43%20GMT	https://mbaonlinecourse.com/images/680x590x1.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/680x590x1.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:43%20GMT	https://mbaonlinecourse.com/images/680x410x1.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/680x410x1.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:43%20GMT	https://mbaonlinecourse.com/images/680x410x2.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/680x410x2.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:44%20GMT	https://mbaonlinecourse.com/images/1500x500x1.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/1500x500x1.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:44%20GMT	https://mbaonlinecourse.com/img/glyphicons-halflings.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/img/glyphicons-halflings.png	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:44%20GMT	https://mbaonlinecourse.com/img/glyphicons-halflings-white.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/img/glyphicons-halflings-white.png	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:45	192274/192274	---M--	200	added ('OK')	image/jpeg	etag:%222c61eaa-2ef12-5f99ba51de440%22	https://mbaonlinecourse.com/images/distance-banner.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/distance-banner.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:45	230581/230581	---M--	200	added ('OK')	image/png	etag:%222c61f19-384b5-61101a2b9f7c0%22	https://mbaonlinecourse.com/images/distancelpimg.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/distancelpimg.png	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:45%20GMT	https://mbaonlinecourse.com/css/images/upload-icon.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/css/images/upload-icon.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:46	92941/92941	---M--	200	added ('OK')	image/jpeg	etag:%222c61e91-16b0d-6174ea66838c0%22	https://mbaonlinecourse.com/images/lp/MBA-Banner.jpg	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/lp/MBA-Banner.jpg	(from https://mbaonlinecourse.com/css/style_blue.css)
18:00:46	77845/77845	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:46%20GMT	https://distancemba.co.in/online-mba/css/bootstrap.min.css	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/css/bootstrap.min.89.delayed	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
18:00:47	77842/77842	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:46%20GMT	https://distancemba.co.in/online-mba/css/style_blue.css	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/css/style_blue.css	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
18:00:47	349558/349558	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Sep%202024%2012:30:47%20GMT	https://distancemba.co.in/online-mba/index.php	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/index-2.html	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
18:00:47	10587/10587	---M--	200	added ('OK')	image/png	etag:%222c61e95-295b-616d6a9739280%22	https://mbaonlinecourse.com/images/Newlogo.png	C:/My%20Web%20Sites/new-online-all/mbaonlinecourse.com/images/Newlogo.png	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
18:00:48	77840/77840	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:47%20GMT	https://distancemba.co.in/online-mba/js/jquery.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/js/jquery.min.js	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
18:00:48	77843/77843	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Sep%202024%2012:30:48%20GMT	https://distancemba.co.in/online-mba/js/bootstrap.min.js	C:/My%20Web%20Sites/new-online-all/distancemba.co.in/online-mba/js/bootstrap.min.js	(from https://distancemba.co.in/online-mba/thankyou.php?email=)
